SIREN;"Raison sociale";Dirigeant;"Site web";Ville;"Code APE";"Résultat net";"Estimation des cotations";"Estimation des encours";"Années d'existence";Département;"Chiffre d'affaires";Effectif;"Capital social";"Capitaux propres";"Code postal";"Date de création";EBITDA;"Forme juridique";Profitabilité;Statuts;Trésorerie;Valorisation;Adresse;"Fonds de roulement";URL
562050856;"B.BRAUN MEDICAL";"Christelle Garier-reboul";http://www.bbraun.fr/;SAINT-CLOUD;3250A;11099121;3;1500000;68;92;389223933;1491;31000000;52791027;92210;1956-04-20T00:00:00.000Z;39757342;"Société par actions simplifiée";2;Active;1115950;16199200;"A 328, 26 RUE ARMENGAUD SAINT-CLOUD, 92210";-56695372;https://infonet.fr/entreprises/56205085600235-b-braun-medical/
622980027;"MCCORMICK FRANCE";"Arnaud Ronssin";https://www.vahine.fr/;AVIGNON;1084Z;28567308;2;1500000;61;84;389171325;11000;19572874;62172234;84000;1963-01-01T00:00:00.000Z;52619377;"Société par actions simplifiée";7;Active;5771382;;"DUCROS, 315 RUE MARCEL DEMONQUE AVIGNON, 84000";94238739;https://infonet.fr/entreprises/62298002700180-mccormick-france/
342032729;"MC CORMICK GUADELOUPE";;;BAIE-MAHAULT;4638B;28567308;2;1500000;37;971;389171325;34;19572874;62172234;97122;1987-06-03T00:00:00.000Z;52619377;"Société par actions simplifiée";7;Active;5771382;;"ZI  JARRY, IMPASSE EMILE DESSOUT BAIE-MAHAULT, 97122";94238739;https://infonet.fr/entreprises/34203272900036-mc-cormick-guadeloupe/
412543449;"E.P. DIS";"Jean-marc, Pierre, René Leccia";;"LE GRAND-QUEVILLY";4646Z;11184905;4;1500000;27;76;388492143;63;6477000;41781427;76120;1997-06-16T00:00:00.000Z;19732299;"SA à conseil d'administration";2;Active;78723;;"ZAC DU GRAND LAUNAY, 8 AVENUE PAUL DELORME LE GRAND-QUEVILLY, 76120";53017654;https://infonet.fr/entreprises/41254344900059-e-p-dis/
475680815;"VILOGIA SOCIETE ANONYME D'HLM";"Jean-pierre Guillon";http://www.vilogia.fr/;VILLENEUVE-D'ASCQ;6820A;68830086;5;1500000;41;59;388235992;2000;58788560;1059860890;59491;1983-02-18T00:00:00.000Z;152951251;"SA à directoire";17;Active;441976241;317432180;"IMMEUBLE SPACE B ETAGE 4, 74 RUE JEAN JAURES VILLENEUVE-D'ASCQ, 59491";535495756;https://infonet.fr/entreprises/47568081500051-vilogia-societe-anonyme-d-hlm/
306844622;JARDILAND;"Invivo Retail";http://www.jardiland.com/;PARIS;4776Z;13521532;3;1500000;48;75;387999316;7;167896554;261786075;75016;1976-01-01T00:00:00.000Z;18405764;"SASU Société par actions simplifiée à associé unique";3;Active;5623180;1042613;"ZAC DES BOIS ROCHEFORT, 83 AVENUE DE LA GRANDE ARMEE PARIS, 75016";26078240;https://infonet.fr/entreprises/30684462201091-jardiland/
627220049;"HERVE THERMIQUE";"Michel Albert Herve";http://www.herve-thermique.com/;JOUÉ-LÉS-TOURS;4322B;9337652;4;1500000;52;37;386866932;2000;3000000;72839620;37300;1972-01-01T00:00:00.000Z;17770664;"Société par actions simplifiée";2;Active;39811725;;"HERVE THERMIQUE, 14 RUE DENIS PAPIN JOUÉ-LÉS-TOURS, 37300";45940889;https://infonet.fr/entreprises/62722004900654-herve-thermique/
552119414;"VORWERK SEMCO";"Yves Nicolas";https://www.vorwerk.com/fr/fr/c/vorwerk;"CLOYES LES TROIS RIVIERES";2751Z;10399611;3;1500000;61;28;386477631;300;520000;97776747;28220;1963-01-01T00:00:00.000Z;25198967;"Société par actions simplifiée";2;Active;2498011;42987080;", 20 ROUTE DE MONTIGNY CLOYES LES TROIS RIVIERES, 28220";64492606;https://infonet.fr/entreprises/55211941400035-vorwerk-semco/
383354594;"CAISSE D'EPARGNE ET DE PREVOYANCE DE MIDI PYRENEES";"Christophe René Le Pape";https://www.caisse-epargne.fr/midi-pyrenees/particuliers/;TOULOUSE;6419Z;;1;1500000;92;31;385757000;;590943000;1928190000;31100;1932-01-01T00:00:00.000Z;118222000;"SA à directoire";;Active;340855000;;"CAISSE D'EPARGNE DE MIDI PYRENEES, 10 AVENUE JAMES CLERK MAXWELL TOULOUSE, 31100";27186643000;https://infonet.fr/entreprises/38335459402349-caisse-d-epargne-et-de-prevoyance-de-midi-pyrenees/
383711678;SCHINDLER;"Philippe Boue";http://www.schindler.fr/;VÉLIZY-VILLACOUBLAY;4329B;1047813;5;1500000;33;78;385715204;2307;8594520;13977353;78140;1991-01-01T00:00:00.000Z;4153829;"SA à conseil d'administration";0;Active;2435625;;"PARC ALTAIS, 5 RUE DEWOITINE VÉLIZY-VILLACOUBLAY, 78140";68880879;https://infonet.fr/entreprises/38371167801639-schindler/
399392141;"CPR ASSET MANAGEMENT";"Jean-jacques Barbéris";http://www.cpram.com/;PARIS;6630Z;114998000;1;1500000;29;75;385269000;118;53446000;208222000;75015;1994-12-06T00:00:00.000Z;155303000;"SA à conseil d'administration";29;Active;848000;;"91-93, 91 BOULEVARD PASTEUR PARIS, 75015";3254000;https://infonet.fr/entreprises/39939214100053-cpr-asset-management/
428164990;"MBD - MAJOREL BUSINESS DEVELOPPEMENT";"Dominique Decaestecker";https://fr.majorel.com/;PARIS;7021Z;5020544;4;1500000;24;75;384984481;1045;320000;7605111;75008;1999-11-02T00:00:00.000Z;7095579;"SASU Société par actions simplifiée à associé unique";1;Active;3002;;"21-23, 21 RUE DE VIENNE PARIS, 75008";6863116;https://infonet.fr/entreprises/42816499000072-mbd-majorel-business-developpement/
808529184;"YVES ROCHER FRANCE";"Alexandre Rubin";https://www.maisonyvesrocher.fr/;RENNES;4645Z;23467000;3;1500000;9;35;384521000;279;228662000;269986000;35000;2014-12-19T00:00:00.000Z;44387000;"Société par actions simplifiée";6;Active;1873000;;"2-4, 2 BOULEVARD BEAUMONT RENNES, 35000";135266000;https://infonet.fr/entreprises/80852918400026-yves-rocher-france/
552048811;"RUBIS ENERGIE";"Jacques Riou";http://www.rubisenergie.com/;PUTEAUX;4671Z;228574796;1;1500000;69;92;384134471;2000;335000000;841236004;92800;1955-01-01T00:00:00.000Z;-7511746;"Société par actions simplifiée";59;Active;1678127;;"TOUR LANDSCAPE, 6 PLACE DES DEGRES PUTEAUX, 92800";1690880;https://infonet.fr/entreprises/55204881100293-rubis-energie/
353735657;EUROSPORT;"Andrew Georgiou";http://www.eurosport.fr/;ISSY-LES-MOULINEAUX;6020B;-55987047;6;1500000;34;92;384124554;2000;17181818;-47443326;92130;1990-01-02T00:00:00.000Z;-50884907;"Société par actions simplifiée";-14;Active;5602598;;", 3 RUE GASTON ET RENE CAUDRON ISSY-LES-MOULINEAUX, 92130";-27638532;https://infonet.fr/entreprises/35373565700044-eurosport/
751095712;AFFLELOU;"Anthony Afflelou";https://www.afflelou.net/;COURBEVOIE;6420Z;;1;1500000;12;92;383808000;59;245335000;251511000;92400;2012-04-19T00:00:00.000Z;98162000;"Société par actions simplifiée";;Active;55373000;;"TOUR TRINITY, 1 BIS PLACE DE LA DEFENSE COURBEVOIE, 92400";-108471000;https://infonet.fr/entreprises/75109571200046-afflelou/
338112733;"PRICEWATERHOUSECOOPERS ADVISORY";"Christophe, Xavier, Patrice Desgranges";http://www.pwc.fr/;NEUILLY-SUR-SEINE;7022Z;2631937;4;1500000;38;92;383790432;1808;434666;17617513;92200;1986-06-24T00:00:00.000Z;800144;"SASU Société par actions simplifiée à associé unique";0;Active;58948041;;"PARC DE LA VATINE, 63 RUE DE VILLIERS NEUILLY-SUR-SEINE, 92200";-3773397;https://infonet.fr/entreprises/33811273300278-pricewaterhousecoopers-advisory/
410191589;DYSON;"Anne Besson";https://www.dyson.com;PARIS;4643Z;8565976;3;1500000;27;75;383666186;11000;152500;20265853;75018;1996-11-15T00:00:00.000Z;11324634;"SASU Société par actions simplifiée à associé unique";2;Active;681129;;"DYSON, 9 RUE PIERRE GINIER PARIS, 75018";;https://infonet.fr/entreprises/41019158900044-dyson/
480891407;"TEREOS STARCH & SWEETENERS LBN";"Christophe Lescroart";http://www.tereos.com/;LILLEBONNE;2014Z;18338731;3;1500000;19;76;383470043;184;30593680;29245318;76170;2005-02-10T00:00:00.000Z;50799766;"Société par actions simplifiée";4;Active;2278832;;", LES HERBAGES LILLEBONNE, 76170";162345854;https://infonet.fr/entreprises/48089140700029-tereos-starch-sweeteners-lbn/
311248637;"WILLIS TOWERS WATSON FRANCE";"Anne Brennan Pullum";https://www.wtwco.com/fr-fr;PUTEAUX;6622Z;63287636;2;1500000;46;92;383162480;1961;1432600;396118046;92800;1977-10-17T00:00:00.000Z;47294371;"Société par actions simplifiée";16;Active;287901266;;"TOUR HEKLA, 52 AVENUE DU GENERAL DE GAULLE PUTEAUX, 92800";179816806;https://infonet.fr/entreprises/31124863701208-willis-towers-watson-france/
542039532;"COMPAGNIE DE SAINT-GOBAIN";"Pierre-andré De Chalendar";http://www.saint-gobain.com/;COURBEVOIE;7010Z;1496000000;3;1500000;69;92;383000000;516;2063000000;17826000000;92400;1954-07-21T00:00:00.000Z;13000000;"SA à conseil d'administration";390;Active;1651000000;;"TOUR SAINT-GOBAIN, 12 PLACE DE L'IRIS COURBEVOIE, 92400";-2585000000;https://infonet.fr/entreprises/54203953200198-compagnie-de-saint-gobain/
805320926;"LE FROMAGER DES HALLES";"Zf Invest";;CORBAS;4633Z;3074986;4;13270;9;69;382844589;40;100000;5447151;69960;2014-09-10T00:00:00.000Z;4544265;"SASU Société par actions simplifiée à associé unique";0;Active;;;"CS 39014, 75 RUE MARCEL MERIEUX CORBAS, 69960";-220297;https://infonet.fr/entreprises/80532092600035-le-fromager-des-halles/
315000943;"SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE";"Eric Matteucci";https://www.sii-group.com/;PARIS;6202A;24602082;3;1500000;45;75;382655629;3851;40000000;170425967;75012;1979-01-01T00:00:00.000Z;28209819;"SA à conseil d'administration";6;Active;56640926;;"TOUR CB 21, 8 RUE DES PIROGUES DE BERCY PARIS, 75012";113306768;https://infonet.fr/entreprises/31500094300862-societe-pour-l-informatique-industrielle/
568801013;"LAMINES MARCHANDS EUROPEENS - LME";"Antonio Beltrame";https://www.gruppobeltrame.com/;TRITH-SAINT-LÉGER;2410Z;30985621;3;1500000;68;59;382589868;520;32300345;80999556;59125;1956-01-01T00:00:00.000Z;50548442;"Société par actions simplifiée";8;Active;15619802;64318531;"LIEUDIT L'ETANG, 2 RUE EMILE ZOLA TRITH-SAINT-LÉGER, 59125";32668615;https://infonet.fr/entreprises/56880101300018-lamines-marchands-europeens-lme/
351164488;"SPODIS SA";"Paul Orange";https://www.jdsportsrecrute.fr/;MARCQ-EN-BAROEUL;4772A;-9143102;5;1500000;35;59;382522090;2050;13838760;47045601;59700;1989-04-26T00:00:00.000Z;15709572;"SASU Société par actions simplifiée à associé unique";-2;Active;80964599;;"CHAUSPORT, 274 AVENUE DE LA MARNE MARCQ-EN-BAROEUL, 59700";13367552;https://infonet.fr/entreprises/35116448802465-spodis-sa/
401196464;"EXCLUSIVE NETWORKS";"Everest Holdco";http://www.exclusive-networks.com/;BOULOGNE-BILLANCOURT;4652Z;16646681;3;1500000;29;92;382484262;104;1001234;70175371;92100;1995-04-01T00:00:00.000Z;9966491;"Société par actions simplifiée";4;Active;3285438;;"EXCLUSIVE NETWORKS, 20 QUAI DU POINT DU JOUR BOULOGNE-BILLANCOURT, 92100";1974311;https://infonet.fr/entreprises/40119646400101-exclusive-networks/
548500149;SOCOMEC;;https://www.socomec.com/;BENFELD;2712Z;22222682;2;1500000;70;67;382269103;2503;10620560;240355575;67230;1954-01-01T00:00:00.000Z;32625277;"Société par actions simplifiée";5;Active;12073741;;"1 A 4, 1 RUE DE WESTHOUSE BENFELD, 67230";140455324;https://infonet.fr/entreprises/54850014900016-socomec/
838054765;MAGALLANES;"Alain De Mendonca";;PARIS;7022Z;;5;1500000;6;75;382240807;3;5910179;-7529881;75010;2018-03-06T00:00:00.000Z;2284555;"Société par actions simplifiée";;Active;4910812;;", 17 RUE DE L'ECHIQUIER PARIS, 75010";-56682159;https://infonet.fr/entreprises/83805476500022-magallanes/
433929114;"CARREFOUR SYSTEMES D'INFORMATION";"Sylvain, Henri, Raymond Geron";https://recrute.carrefour.fr/;MONDEVILLE;6201Z;17718250;3;1500000;23;14;381884532;626;164160000;-39304931;14120;2000-12-19T00:00:00.000Z;138335529;"Société par actions simplifiée";4;Active;-4272;;"ZI, ROUTE DE PARIS MONDEVILLE, 14120";-497781322;https://infonet.fr/entreprises/43392911400018-carrefour-systemes-d-information/
803247956;"UPSA SAS";"Isabelle Vanrycke";http://www.upsa.com/;RUEIL-MALMAISON;2120Z;-17534191;5;1500000;10;92;381329505;2000;852102814;905032130;92500;2014-07-01T00:00:00.000Z;-5896826;"SASU Société par actions simplifiée à associé unique";-4;Active;35099127;;"UPSA, 3 RUE JOSEPH MONIER RUEIL-MALMAISON, 92500";15479917;https://infonet.fr/entreprises/80324795600011-upsa-sas/
303514004;"FLECHARD LAITERIE DU PONT MORIN";"Eric Hoang";https://www.flechard.com/;"RIVES D'ANDAINE";1051B;31723494;2;1500000;49;61;381281974;142;3577280;98634332;61140;1975-01-01T00:00:00.000Z;45323385;"Société par actions simplifiée";8;Active;16436558;50954693;"LA CHAPELLE D'ANDAINE, ZI LA CHAPELLE D'ANDAINE RIVES D'ANDAINE, 61140";83605350;https://infonet.fr/entreprises/30351400400017-flechard-laiterie-du-pont-morin/
339609661;IDVERDE;"Olivier Brousse";http://www.idverde.com/;COURBEVOIE;8130Z;7690894;4;1500000;37;92;381198244;2336;19923480;64939668;92400;1986-10-01T00:00:00.000Z;15645398;"SASU Société par actions simplifiée à associé unique";2;Active;16804756;;"IMMEUBLE, 25 QUAI DU PRESIDENT PAUL DOUMER COURBEVOIE, 92400";-13214122;https://infonet.fr/entreprises/33960966101806-idverde/
302695614;"KONICA MINOLTA BUSINESS SOLUTIONS FRANCE";"Jonathan Leyva";http://www.konicaminoltaevent.fr/;CARRIÈRES-SUR-SEINE;9511Z;-7238891;5;1500000;50;78;381140900;1404;46290375;135802114;78420;1973-09-30T00:00:00.000Z;-9745973;"Société par actions simplifiée";-1;Active;868873;;"KONICA MINOLTA, 365 ROUTE DE SAINT GERMAIN CARRIÈRES-SUR-SEINE, 78420";42547709;https://infonet.fr/entreprises/30269561400354-konica-minolta-business-solutions-france/
417350311;VIRBAC;"Marie Hélène Madelpuech";https://www.virbac.com/;CARROS;2120Z;68350000;2;1500000;51;6;381107000;6000;10573000;721206000;06510;1973-04-12T00:00:00.000Z;54082000;"SA à conseil d'administration";17;Active;23248000;;"CANI-PHARMA-ANIMED-PANPHARMA-LABOGROUP, 1ERE AVENUE CARROS, 06510";118047000;https://infonet.fr/entreprises/41735031100011-virbac/
800932634;"ANCP PARTICIPATIONS";"Charlotte Abadie";;SOORTS-HOSSEGOR;6420Z;;3;1500000;10;40;380537503;;28200000;76901917;40150;2014-02-11T00:00:00.000Z;21380638;"Société à responsabilité limitée";;Active;29970805;;"ZAC MESTRE MARTY, 1645 AVENUE DU GOLF SOORTS-HOSSEGOR, 40150";51045009;https://infonet.fr/entreprises/80093263400036-ancp-participations/
784606576;"ICADE PROMOTION";"Nicolas Joly";https://www.icade-immobilier.com/;ISSY-LES-MOULINEAUX;4110A;6864534;4;1500000;50;92;380294375;94;29683456;197421294;92130;1974-01-01T00:00:00.000Z;-6521481;"SASU Société par actions simplifiée à associé unique";1;Active;87004459;;"QUAI    8.2 IMMEUBLE B&C, 27 RUE CAMILLE DESMOULINS ISSY-LES-MOULINEAUX, 92130";-97801083;https://infonet.fr/entreprises/78460657600758-icade-promotion/
401253463;"THE WALT DISNEY COMPANY (FRANCE)";"Hélène Viallard";https://corporate.disney.fr/;PARIS;7022Z;16102337;3;1500000;29;75;380188936;253;384810;105791854;75013;1995-05-11T00:00:00.000Z;23883712;"SASU Société par actions simplifiée à associé unique";4;Active;58910213;;"TOLBIAC 1 MASSENA, 25 QUAI PANHARD ET LEVASSOR PARIS, 75013";;https://infonet.fr/entreprises/40125346300079-the-walt-disney-company-france/
428559967;"COURIR FRANCE";"Groupe Courir";http://www.courir.com/;PARIS;4772A;7252000;3;1500000;24;75;380186000;1962;33570000;60415000;75011;1999-12-07T00:00:00.000Z;13679000;"Société par actions simplifiée";1;Active;28667000;99251000;"COURIR, 91 AVENUE LEDRU-ROLLIN PARIS, 75011";21189000;https://infonet.fr/entreprises/42855996702962-courir-france/
449485820;"MERICQ INVESTISSEMENTS";"Groupe Mericq";http://www.mericq.com/;ESTILLAC;6420Z;;3;1500000;20;47;380185081;1;235000;60756582;47310;2003-07-21T00:00:00.000Z;20756260;"Société par actions simplifiée";;Active;25721402;3661282;", ZAC MESTRE MARTY ESTILLAC, 47310";51017801;https://infonet.fr/entreprises/44948582000012-mericq-investissements/
338154610;"COOPERATIVE AGRICOLE LAITIERE ""LES MAITRES LAITIERS DU COTENTIN""";"Valérie, Géraldine, Aurélie Blandin";http://www.campagnedefrance.fr/;SOTTEVAST;1051C;883014;4;1500000;38;50;380156328;893;27127657;102683715;50260;1986-04-01T00:00:00.000Z;6680721;"Société coopérative agricole";0;Active;26660781;;"ZI DU FOIRAIL, 8 ROUTE DE VALOGNES SOTTEVAST, 50260";69882635;https://infonet.fr/entreprises/33815461000046-cooperative-agricole-laitiere-les-maitres-laitiers-du-cotentin/
420851651;"LABORATOIRES CLARINS";Clarins;https://www.groupeclarins.com/;PARIS;2042Z;27245206;2;1500000;25;75;378748499;658;30000000;175876410;75017;1998-10-29T00:00:00.000Z;54621428;"SASU Société par actions simplifiée à associé unique";7;Active;98606;150449087;", 12 AVENUE DE LA PORTE DES TERNES PARIS, 75017";120884702;https://infonet.fr/entreprises/42085165100034-laboratoires-clarins/
319883344;"COMPTOIR ELECTRIQUE FRANCAIS";"Axel René François Marchaison";http://www.yesss-fr.com/;FRANCHEVILLE;4669A;2918687;5;1500000;43;69;377748935;2000;4800000;10348453;69340;1980-09-01T00:00:00.000Z;8311365;"SASU Société par actions simplifiée à associé unique";0;Active;10137259;;"CEF - YESSS ELECTRIQUE, 5 CHEMIN DU TOREY FRANCHEVILLE, 69340";31670590;https://infonet.fr/entreprises/31988334400115-comptoir-electrique-francais/
432518041;"DNCA FINANCE";"Eric Franc";http://www.dnca-investments.com/;PARIS;6630Z;136860000;1;1500000;23;75;377646000;147;1634000;179627000;75001;2000-07-28T00:00:00.000Z;152047000;"Société en commandite simple";36;Active;186202000;94178000;"N°18 AU 20, 19 PLACE VENDOME PARIS, 75001";177821000;https://infonet.fr/entreprises/43251804100046-dnca-finance/
499189017;"CMA SHIPS";"Cma Cgm";https://www.cma-cgm.com;MARSEILLE;7010Z;-1914850;5;1500000;16;13;377420279;160;100000;1605767;13002;2007-07-17T00:00:00.000Z;1694840;"Société par actions simplifiée";0;Active;455831;;"A 18, 4 BOULEVARD SAADE - QUAI ARENC MARSEILLE, 13002";-1502962;https://infonet.fr/entreprises/49918901700019-cma-ships/
493414304;"CHANTIERS MODERNES CONSTRUCTION";"Karim Rahbani";https://www.chantiers-modernes.fr/;CHEVILLY-LARUE;4213A;14770482;3;1500000;17;94;377109701;650;3655865;21685441;94550;2006-12-01T00:00:00.000Z;14911188;"Société par actions simplifiée";3;Active;18596034;;"ZAC DU PETIT LEROY, 3 RUE ERNEST FLAMMARION CHEVILLY-LARUE, 94550";20368037;https://infonet.fr/entreprises/49341430400029-chantiers-modernes-construction/
331648014;MEDIAPOSTE;"Arnaud Tomasi";http://www.mediapost.fr/;MONTROUGE;7311Z;-1774584;5;248000;39;92;376493456;15818;23887308;74161262;92120;1985-01-01T00:00:00.000Z;12965460;"Société par actions simplifiée";0;Active;5285236;;"ZI LES EAUX BLANCHES, 17 RUE DE LA VANNE MONTROUGE, 92120";-48709684;https://infonet.fr/entreprises/33164801407706-mediaposte/
851128835;"SCP SKN HOLDING I S.A.S";"Ralf Ackermann";;PARIS;6420Z;;5;1500000;5;75;375877000;;4197000;200034000;75012;2019-05-24T00:00:00.000Z;-44946000;"SASU Société par actions simplifiée à associé unique";;Active;278748000;;", 39 RUE DE LA GARE DE REUILLY PARIS, 75012";207507000;https://infonet.fr/entreprises/85112883500010-scp-skn-holding-i-s-a-s/
491608642;ODAS;"Daniel Jean Argenson";;SAINT-CLOUD;4669B;;5;1500000;17;92;375676086;57;30000000;-5852707;92210;2006-08-01T00:00:00.000Z;5720193;"SA à conseil d'administration";;Active;49042377;;", 339 LES BUREAUX DE LA COLLINE SAINT-CLOUD, 92210";-12205831;https://infonet.fr/entreprises/49160864200022-odas/
400292835;"VERGHINA INVESTISSEMENTS FINANCE";"Yves Léon Marcel Raison";http://www.ds-restauration.com/;PARIS;6420Z;;3;1500000;29;75;375626649;;14317500;105467154;75009;1995-03-08T00:00:00.000Z;28074934;"Société en commandite par actions coopérative";;Active;34712754;64478258;"MONSIEUR RAISON, 11 RUE VIOLLET-LE-DUC PARIS, 75009";43254050;https://infonet.fr/entreprises/40029283500032-verghina-investissements-finance/
403283559;"SOC FINANCIERE GRP BRIE NATIONS";"Maxime Georges Havard";https://www.sofibrie.fr/;NOISIEL;6420Z;;5;1500000;28;77;374864000;;570000;44656000;77186;1995-12-13T00:00:00.000Z;8763000;"Société par actions simplifiée";;Active;5034000;;"SOFIBRIE, 4 AVENUE PIERRE MENDES FRANCE NOISIEL, 77186";51297000;https://infonet.fr/entreprises/40328355900017-soc-financiere-grp-brie-nations/
790151716;HOP!;"Hervé Michel André Boury";http://www.hop.fr/;BOUGUENAIS;5110Z;-18092744;6;242750;11;44;374652432;2000;43543336;-160143137;44340;2012-12-21T00:00:00.000Z;38828128;"Société par actions simplifiée";-4;Active;5118626;;"BATIMENT 2408, AEROPORT NANTES ATLANTIQUE BOUGUENAIS, 44340";-352240283;https://infonet.fr/entreprises/79015171600087-hop/
432505972;"ERT TECHNOLOGIES";"Ert Holding France";http://www.ert-technologies.fr/;MONTPELLIER;4222Z;-16910103;5;1500000;23;34;373578893;2000;1000000;51513934;34000;2000-08-10T00:00:00.000Z;-8271479;"SASU Société par actions simplifiée à associé unique";-4;Active;10567593;;"10 PARC CLUB MILLENAIRE, 1025 AVENUE HENRI BECQUEREL MONTPELLIER, 34000";29530106;https://infonet.fr/entreprises/43250597200310-ert-technologies/
562110882;"LAFARGE GRANULATS";"William De Lumley-woodyear";http://www.lafarge.fr/;ISSY-LES-MOULINEAUX;0812Z;23430554;3;1500000;68;92;373268846;1031;19263968;267011463;92130;1956-01-01T00:00:00.000Z;34024247;"SASU Société par actions simplifiée à associé unique";6;Active;483920;3081990;"14-16, 14 BOULEVARD GARIBALDI ISSY-LES-MOULINEAUX, 92130";-22101237;https://infonet.fr/entreprises/56211088202615-lafarge-granulats/
800101255;"INSECO INVESTISSEMENT";"Julien Garnier";https://www.inseco.fr/;AGEN;6420Z;;5;1500000;10;47;372595000;;2000;19198000;47000;2014-01-02T00:00:00.000Z;33260000;"Société à responsabilité limitée";;Active;21986000;;", ALLEE DU MARCHE NATIONAL AGEN, 47000";-11588000;https://infonet.fr/entreprises/80010125500027-inseco-investissement/
489952457;"BLIZZARD ENTERTAINMENT SAS";"Rajneesh Sain";https://www.blizzard.com/fr-fr/;VERSAILLES;5821Z;55050268;2;1500000;18;78;371701593;5676;14512000;135945068;78000;2006-03-27T00:00:00.000Z;36746122;"SASU Société par actions simplifiée à associé unique";14;Active;5776902;;"2-12-BELTRAME, 2 PARVIS COLONEL ARNAUD BELTRAME VERSAILLES, 78000";;https://infonet.fr/entreprises/48995245700047-blizzard-entertainment-sas/
518899968;N.N.A.;"Cooperative Eureden";http://www.nutrea.fr/;LANGUIDIC;1091Z;383682;4;1500000;14;56;371641589;338;15000000;18891322;56440;2009-12-08T00:00:00.000Z;2628986;"Société par actions simplifiée";0;Active;2292;;", MOULIN DE BAUDRY LANGUIDIC, 56440";25357791;https://infonet.fr/entreprises/51889996800110-n-n-a/
440267177;"AXIMA REFRIGERATION FRANCE";"Régis Greiner";https://www.equans.fr/;BISCHHEIM;3320B;7585910;4;1500000;22;67;371450157;2000;8925012;20533613;67800;2001-12-13T00:00:00.000Z;16508609;"Société par actions simplifiée";2;Active;6606828;;"QUIRI REFRIGERATION, 6 RUE DE L'ATOME BISCHHEIM, 67800";-4793749;https://infonet.fr/entreprises/44026717700028-axima-refrigeration-france/
479345464;VUSIONGROUP;"Thierry Martial Gadou";https://www.vusion.com/;NANTERRE;4669A;-4643000;5;1500000;19;92;371257000;501;31522000;151531000;92000;2004-11-02T00:00:00.000Z;14459000;"SA à conseil d'administration";-1;Active;47070000;;"15-17, 55 PLACE NELSON MANDELA NANTERRE, 92000";157003000;https://infonet.fr/entreprises/47934546400057-vusiongroup/
702000522;"CHUBB FRANCE";"Paul Grunau";https://www.chubbfs.com;CERGY;4321A;4456742;4;1500000;54;95;370929838;2732;32302720;227552695;95800;1970-01-01T00:00:00.000Z;10228378;"Société par actions simplifiée";1;Active;659994;;"SICLI  -  COFISEC  - CHUBB SECURITE, AVENUE DE L'ENTREPRISE CERGY, 95800";75435810;https://infonet.fr/entreprises/70200052201044-chubb-france/
440156081;"PHINIA DELPHI FRANCE";"Jean-françois Bouveyron";http://www.borgwarner.com/;BLOIS;2811Z;19966162;5;1500000;22;41;369848120;1362;33191366;245157050;41000;2001-12-07T00:00:00.000Z;15210562;"SASU Société par actions simplifiée à associé unique";5;Active;356362;;"PARC D'AFFAIRES SILIC, 9 BOULEVARD DE L'INDUSTRIE BLOIS, 41000";167869602;https://infonet.fr/entreprises/44015608100166-phinia-delphi-france/
304765332;"PUBLICIS CONSEIL";"Arthur Sadoun";https://www.publicisconseil.fr/;PARIS;7311Z;-1196394;5;33800;49;75;369392429;100;28073805;16951748;75008;1975-01-01T00:00:00.000Z;4520814;"SA à conseil d'administration";0;Active;;;"PULICIS ETOILE SCAMEDIA AXONE MUNDODIREC, 133 AVENUE DES CHAMPS ELYSEES PARIS, 75008";3354076;https://infonet.fr/entreprises/30476533200040-publicis-conseil/
512664194;"ORANGE CYBERDEFENSE FRANCE";"Hugues Foulon";http://www.orangecyberdefense.com/;NANTERRE;6202A;799489;4;1500000;15;92;368998871;3427;15252640;69870393;92000;2009-05-15T00:00:00.000Z;6469041;"Société par actions simplifiée";0;Active;1223652;;"5-7, 54 PLACE DE L'ELLIPSE NANTERRE, 92000";20081680;https://infonet.fr/entreprises/51266419400168-orange-cyberdefense-france/
410314876;"SMRC AUTOMOTIVE MODULES FRANCE SAS";"Andréas Heuser";http://www.smrc-automotive.com/;HARNES;2932Z;-508926;5;1500000;27;62;368821686;997;6662276;51604512;62440;1996-12-23T00:00:00.000Z;4223902;"SASU Société par actions simplifiée à associé unique";0;Active;12235248;;"TOUR EUROPLAZA DEFENSE 4, RUE LEON DUHAMEL HARNES, 62440";12964780;https://infonet.fr/entreprises/41031487600187-smrc-automotive-modules-france-sas/
652008632;"D'AUCY FRANCE";"Cooperative Eureden";http://www.daucy.fr/;THEIX-NOYALO;1039A;-1947790;5;1500000;41;56;366740185;204;124999965;90521738;56450;1982-12-02T00:00:00.000Z;1259964;"SASU Société par actions simplifiée à associé unique";0;Active;175262;;"SAINT LEONARD NORD, KERLUREC THEIX-NOYALO, 56450";146821157;https://infonet.fr/entreprises/65200863200083-d-aucy-france/
305394397;"ROCKWOOL FRANCE SAS";"Rafael Rodriguez Fernandez";https://www.rockwool.com/group/;PARIS;2399Z;25033174;2;1500000;46;75;366436027;937;12348450;110887680;75013;1978-02-24T00:00:00.000Z;48792020;"Société par actions simplifiée";6;Active;2744658;48673076;"ROCKWOOL, 111 RUE DU CHATEAU DES RENTIERS PARIS, 75013";19491504;https://infonet.fr/entreprises/30539439700031-rockwool-france-sas/
